Wall clock time [s],Components,Neighbors
3.2670304000021133,2.0,222.0
3.3329674000015075,3.0,222.0
3.3056171999996877,4.0,222.0
3.235797699999239,5.0,222.0
3.29040410000016,6.0,222.0
3.35030000000188,7.0,222.0
3.3598918999996386,1.0,231.0
3.338225899999088,2.0,231.0
3.395856700000877,3.0,231.0
3.411612399999285,4.0,231.0
3.5641021999981604,5.0,231.0
3.420364300000074,6.0,231.0
3.416031500000827,7.0,231.0
3.522976299998845,1.0,239.0
3.5829250999995566,2.0,239.0
3.539378299999953,3.0,239.0
3.5467578999996476,4.0,239.0
3.577625199999602,5.0,239.0
3.5880859999997483,6.0,239.0
3.458269399998244,7.0,239.0
3.663917300000321,1.0,248.0
3.670039300002827,2.0,248.0
3.5704709000019648,3.0,248.0
3.5436743999998725,4.0,248.0
3.5663886000002094,5.0,248.0
3.6085676999973657,6.0,248.0
3.889930399996956,7.0,248.0
3.801273899996886,1.0,257.0
3.8538750000006985,2.0,257.0
3.759628199997678,3.0,257.0
3.6728626000003715,4.0,257.0
3.6008677999998326,5.0,257.0
3.786669500001153,6.0,257.0
3.765266200000042,7.0,257.0
3.8798217000003206,1.0,266.0
3.884405099997821,2.0,266.0
3.793023700000049,3.0,266.0
3.9252412999994704,4.0,266.0
3.7961441000006744,5.0,266.0
3.910470799997711,6.0,266.0
4.039616300000489,7.0,266.0
4.125017700000171,1.0,275.0
4.079804900000454,2.0,275.0
4.122107099999994,3.0,275.0
4.071322700001474,4.0,275.0
4.17505799999708,5.0,275.0
4.17486899999858,6.0,275.0
4.290846399999282,7.0,275.0
4.3192612000020745,1.0,283.0
4.284043700001348,2.0,283.0
4.284959600001457,3.0,283.0
4.188085400001,4.0,283.0
4.163800000002084,5.0,283.0
4.22600859999875,6.0,283.0
4.223392400002922,7.0,283.0
4.638726100001804,1.0,292.0
4.526950499999657,2.0,292.0
4.537099000001035,3.0,292.0
4.541726799998287,4.0,292.0
4.687790399999358,5.0,292.0
4.5312553999974625,6.0,292.0
4.638967399998364,7.0,292.0
4.868217500003084,1.0,301.0
4.905176399999618,2.0,301.0
4.758212300002924,3.0,301.0
4.8189464999995835,4.0,301.0
4.8024366999998165,5.0,301.0
4.989506900001288,6.0,301.0
4.939441800001077,7.0,301.0
5.16566690000036,1.0,310.0
5.287644,2.0,310.0
5.008950600000389,3.0,310.0
5.170903599999292,4.0,310.0
5.2160643999995955,5.0,310.0
5.26775230000203,6.0,310.0
5.240335299997241,7.0,310.0
5.30324599999949,1.0,319.0
5.311876399999164,2.0,319.0
5.524227800000517,3.0,319.0
5.24709200000143,4.0,319.0
5.434973999999784,5.0,319.0
5.377818599998136,6.0,319.0
5.321173600001202,7.0,319.0
5.5199567999989085,1.0,327.0
5.454631100001279,2.0,327.0
5.530233900000894,3.0,327.0
5.500567700000829,4.0,327.0
5.578504499997507,5.0,327.0
5.638753100000031,6.0,327.0
5.550872899999376,7.0,327.0
5.81149970000115,1.0,336.0
5.836890999999014,2.0,336.0
5.792954300002748,3.0,336.0
5.943525899998349,4.0,336.0
5.849606700001459,5.0,336.0
5.833169300000009,6.0,336.0
5.928761399998621,7.0,336.0
6.055277499999647,1.0,345.0
6.147998299999017,2.0,345.0
5.913872799999808,3.0,345.0
6.077853499999037,4.0,345.0
6.065212000001338,5.0,345.0
5.969387299999653,6.0,345.0
6.163367299999663,7.0,345.0
6.266441300002043,1.0,354.0
6.24658940000154,2.0,354.0
6.212164299999131,3.0,354.0
6.200633399999788,4.0,354.0
6.1853812000008475,5.0,354.0
6.10567280000032,6.0,354.0
6.303971799999999,7.0,354.0
8.928738999999041,1.0,363.0
8.990842399998655,2.0,363.0
9.048047800002678,3.0,363.0
8.78707360000044,4.0,363.0
8.828998500001035,5.0,363.0
8.824930599999789,6.0,363.0
8.856707700000698,7.0,363.0
9.140343999999459,1.0,371.0
9.289460199997848,2.0,371.0
9.314352599998529,3.0,371.0
9.292736799998238,4.0,371.0
9.360244100000273,5.0,371.0
9.203493799999706,6.0,371.0
9.10611400000198,7.0,371.0
9.518178300000727,1.0,380.0
9.451178600000276,2.0,380.0
9.492638499999885,3.0,380.0
9.400872300000628,4.0,380.0
9.569177400000626,5.0,380.0
9.648417000000336,6.0,380.0
9.48097499999858,7.0,380.0
10.029766499999823,1.0,389.0
10.016204800002015,2.0,389.0
9.901162499998463,3.0,389.0
10.115262900002563,4.0,389.0
9.760901800000283,5.0,389.0
9.882798700000421,6.0,389.0
10.004604400000972,7.0,389.0
10.206033800001023,1.0,398.0
10.090043699998205,2.0,398.0
10.256586399998923,3.0,398.0
10.337414400000853,4.0,398.0
10.104319099998975,5.0,398.0
10.374165900000662,6.0,398.0
10.201504199998453,7.0,398.0
10.381946599998628,1.0,407.0
10.773364399999991,2.0,407.0
10.67000950000147,3.0,407.0
10.34925099999964,4.0,407.0
10.625860199997987,5.0,407.0
10.52922579999722,6.0,407.0
10.691540899999382,7.0,407.0
10.78633699999773,1.0,415.0
10.892217199998413,2.0,415.0
11.079679399997985,3.0,415.0
10.869332499998563,4.0,415.0
10.8956591999995,5.0,415.0
10.84542849999707,6.0,415.0
10.930628599999181,7.0,415.0
11.055182000000059,1.0,424.0
11.054505000000063,2.0,424.0
11.251919800000906,3.0,424.0
11.069192599999951,4.0,424.0
11.144217500001105,5.0,424.0
11.022844399998576,6.0,424.0
11.136163499999384,7.0,424.0
11.823975600000267,1.0,433.0
11.70317889999933,2.0,433.0
11.922005100001115,3.0,433.0
11.803844399997615,4.0,433.0
12.024958699999843,5.0,433.0
11.808863700000074,6.0,433.0
11.949180899999192,7.0,433.0
12.40569350000078,1.0,442.0
12.347727100001066,2.0,442.0
12.38965140000073,3.0,442.0
12.274472099998093,4.0,442.0
12.458041400001093,5.0,442.0
12.360860499997216,6.0,442.0
12.42632219999723,7.0,442.0
12.64671250000174,1.0,451.0
12.729802200003178,2.0,451.0
12.63451559999885,3.0,451.0
12.67233269999997,4.0,451.0
12.627300399999513,5.0,451.0
12.848542200001248,6.0,451.0
12.722289599998476,7.0,451.0
