Wall clock time [s],Components,Neighbors
77.3894834749808,6.0,632.0
88.10826370702125,7.0,632.0
92.3170899550023,1.0,651.0
83.01975253000273,2.0,651.0
82.4857499100035,3.0,651.0
82.7516174580087,4.0,651.0
82.6431531830167,5.0,651.0
82.92028080299497,6.0,651.0
92.47545796600753,7.0,651.0
95.54484965698794,1.0,669.0
85.52882097000838,2.0,669.0
85.99598222700297,3.0,669.0
85.61402938098763,4.0,669.0
85.65145146500436,5.0,669.0
85.97060857599718,6.0,669.0
95.83871926600114,7.0,669.0
103.8092032429995,1.0,688.0
89.89704824099317,2.0,688.0
90.0013863130007,3.0,688.0
89.76199799499591,4.0,688.0
90.49298534099944,5.0,688.0
90.24660786698223,6.0,688.0
103.58708674198715,7.0,688.0
96.18024006398628,1.0,707.0
96.01048655400518,2.0,707.0
96.2805126059975,3.0,707.0
96.24056436298997,4.0,707.0
96.41546281700721,5.0,707.0
96.60571953697945,6.0,707.0
96.5885967759823,7.0,707.0
100.01103336899541,1.0,726.0
98.97215814099764,2.0,726.0
98.85240045702085,3.0,726.0
101.29779256199254,4.0,726.0
98.75394151301589,5.0,726.0
99.39376324199839,6.0,726.0
99.59949797199806,7.0,726.0
108.37922304900712,1.0,744.0
104.50401362701086,2.0,744.0
104.53168889999506,3.0,744.0
104.57970171998022,4.0,744.0
104.58069871697808,5.0,744.0
105.07193238299806,6.0,744.0
108.06992339997669,7.0,744.0
111.8779146829911,1.0,763.0
111.68910302600125,2.0,763.0
111.71214215300279,3.0,763.0
111.40701937599806,4.0,763.0
111.59497009098413,5.0,763.0
111.93638942000689,6.0,763.0
112.06807683900115,7.0,763.0
115.94614835100947,1.0,782.0
115.99701824499061,2.0,782.0
115.74475484297727,3.0,782.0
115.82939829098177,4.0,782.0
115.45070511900121,5.0,782.0
115.98612489999505,6.0,782.0
115.48316930700094,7.0,782.0
125.2754286909767,1.0,801.0
123.49692760198377,2.0,801.0
123.44702776800841,3.0,801.0
123.89788592301193,4.0,801.0
123.42974171700189,5.0,801.0
124.33703539997805,6.0,801.0
126.25526518101105,7.0,801.0
