Reconstruction error,Residual variance,Output dimension,Number of neighbors,KNN Accuracy,KNN F1 measure,KNN accuracy std,KNN F1 measure std
4.3667862470967163e-07,0.3443424710001849,4.0,79.0,86.45950668656272,0.8297949102251904,0.5593975271721806,0.009235878768179112
8.909655176683348e-12,0.7303364903781739,1.0,81.0,67.70312819367697,0.5428303384458237,1.7832379786951884,0.02702242576470529
1.412898420980657e-10,0.3815600502559233,2.0,81.0,83.24211158094468,0.7889249036669583,0.7781182632411153,0.009549435937054917
1.1292529148050719e-09,0.32200536396561275,3.0,81.0,86.28587699182064,0.8253543048475848,0.5264348950305926,0.006453801187797307
4.116929435913946e-07,0.32571094895879427,4.0,81.0,86.69814118400423,0.832908779234271,1.0552674067575556,0.01577302812845376
2.8101197458765194e-11,0.7675768618241231,1.0,83.0,67.68117637190024,0.5303591141951458,1.0575180401242816,0.02207235752621897
9.992140949740924e-11,0.4067653878473674,2.0,83.0,84.2001467393038,0.8013311757141995,1.0750211649444348,0.011135527375132822
1.929668608904829e-09,0.31714874189461817,3.0,83.0,85.61061626963169,0.8158137999567117,1.5386605265399997,0.02034613364482622
4.0598382538235257e-07,0.3471627010057845,4.0,83.0,86.89325011017263,0.833757852537216,1.0326268633407039,0.013760250998239996
1.8508199265208338e-13,0.8695781109528218,1.0,85.0,67.76770766506105,0.5558007318255278,0.4839603265518385,0.01377604527951741
1.724448515657806e-10,0.40249260735441095,2.0,85.0,84.48178695863298,0.8034036833691255,0.9623458823793314,0.012217036383417087
2.6579751296612856e-09,0.3403775388893401,3.0,85.0,87.00201677932039,0.8348248761044983,0.935239328629121,0.011314887872074486
9.852502276194524e-09,0.41934633460708215,4.0,85.0,85.54584776210747,0.8153935583508283,1.655070406344722,0.022087624885170954
1.5505574289644242e-12,0.8657445496499994,1.0,87.0,64.31177258007156,0.47940994924322605,0.7967860988665718,0.01922187414815526
2.6106036932630913e-10,0.410633167263742,2.0,87.0,83.50307597244326,0.790285843508721,0.8878977629660139,0.012255974452146745
3.2471437878370734e-09,0.35323016965761544,3.0,87.0,86.78528684462056,0.8326646231564592,1.327756209086774,0.016826135109355298
3.2471437920960068e-09,0.35323016965764187,4.0,87.0,86.85029164732,0.834118984780147,0.7211725960085881,0.00857926592592982
9.166196093111956e-11,0.8689707722862408,1.0,89.0,68.18001911627967,0.5488881360903385,0.8833447031476525,0.014841285965874716
1.0723997506560846e-09,0.754703517127439,2.0,89.0,83.41701726963288,0.7903118953842603,1.0951332463136376,0.016830812901873243
1.5824965897424383e-07,0.33335866523800606,3.0,89.0,87.41555696545011,0.8400252522992524,0.48347898185068977,0.007493404267718949
6.812120328316864e-07,0.3320157197158651,4.0,89.0,87.76395057177525,0.8452723576378547,0.7784645599528945,0.012273401029985682
3.542416091631128e-11,0.8308039689469937,1.0,91.0,60.204607992211706,0.3620200998580834,0.5044493211123479,0.01636415217969026
1.3389506816201564e-09,0.742926895062074,2.0,91.0,82.32987042754067,0.7759083838891432,1.1007430555684024,0.014296859396633924
1.6725525834585312e-07,0.3260964588034264,3.0,91.0,86.30674185579143,0.8257619544687043,0.6460658153773683,0.008046131123087089
9.173945242906523e-07,0.318419761034219,4.0,91.0,87.06806128079074,0.8362307007857485,0.4491656254981098,0.005315625217341177
4.5299926643566726e-10,0.7844125846312155,1.0,93.0,79.1560481522308,0.7192816136701029,1.284673889502756,0.014170071901533136
7.98296271504074e-09,0.7504262629444025,2.0,93.0,82.30758779251866,0.769677923275792,0.743415549237734,0.00894611741165902
1.5953022589334563e-07,0.35236209835004595,3.0,93.0,87.24206904781315,0.8369763765329179,0.6503520860687224,0.007924184095699926
8.642631810903954e-07,0.3599183394696932,4.0,93.0,87.91539214956539,0.8455750731326539,0.6655559133653223,0.010415412048598745
