Wall clock time [s],Components,Neighbors
32.463780011981726,3.0,136.0
32.43588656093925,4.0,136.0
34.1244984799996,1.0,138.0
34.168285086983815,2.0,138.0
34.11077911197208,3.0,138.0
34.088527161977254,4.0,138.0
33.89831022801809,1.0,140.0
34.08628908498213,2.0,140.0
33.93809984205291,3.0,140.0
33.85377447796054,4.0,140.0
34.69849994103424,1.0,142.0
34.55884411698207,2.0,142.0
34.52130215999205,3.0,142.0
34.59845792897977,4.0,142.0
36.069685217924416,1.0,144.0
36.23704026697669,2.0,144.0
35.91012273496017,3.0,144.0
35.79077340394724,4.0,144.0
36.83235507889185,1.0,146.0
36.65827282203827,2.0,146.0
36.43801944795996,3.0,146.0
36.79221545695327,4.0,146.0
36.64399528398644,1.0,148.0
36.43677408795338,2.0,148.0
36.423890408012085,3.0,148.0
36.604837841005065,4.0,148.0
37.45682839897927,1.0,150.0
37.289990484016016,2.0,150.0
37.02569785201922,3.0,150.0
37.29612700501457,4.0,150.0
35.038443787023425,1.0,152.0
35.14950522908475,2.0,152.0
35.09282495896332,3.0,152.0
35.004247791017406,4.0,152.0
35.392690461012535,1.0,154.0
35.061547935009,2.0,154.0
35.06269170495216,3.0,154.0
35.18907563202083,4.0,154.0
35.623339287005365,1.0,156.0
35.41605758096557,2.0,156.0
35.51890166394878,3.0,156.0
35.414250119938515,4.0,156.0
35.8989494900452,1.0,158.0
35.653862093924545,2.0,158.0
35.70073898299597,3.0,158.0
35.59545882605016,4.0,158.0
36.643721712054685,1.0,160.0
36.54841420496814,2.0,160.0
36.70240006304812,3.0,160.0
36.78449130698573,4.0,160.0
36.47717882297002,1.0,162.0
36.40619761496782,2.0,162.0
36.38664008898195,3.0,162.0
36.36728945199866,4.0,162.0
36.611188069102354,1.0,164.0
36.75984209403396,2.0,164.0
36.59174077503849,3.0,164.0
36.714442276977934,4.0,164.0
36.841400302015245,1.0,166.0
36.759925674065016,2.0,166.0
36.62811410299037,3.0,166.0
36.54230214597192,4.0,166.0
36.67854312201962,1.0,168.0
36.845831234939396,2.0,168.0
36.512527912971564,3.0,168.0
36.45595802809112,4.0,168.0
38.01544291398022,1.0,170.0
37.97710926702712,2.0,170.0
37.79930367798079,3.0,170.0
38.23003910202533,4.0,170.0
41.4353190358961,1.0,172.0
38.63782379508484,2.0,172.0
38.671836044988595,3.0,172.0
38.77279736101627,4.0,172.0
40.240330442087725,1.0,174.0
39.767517297994345,2.0,174.0
39.749816580093466,3.0,174.0
39.70262366591487,4.0,174.0
39.131770096952096,1.0,176.0
39.08069853298366,2.0,176.0
39.061114871059544,3.0,176.0
39.27689131000079,4.0,176.0
39.406603063922375,1.0,178.0
39.362254231004044,2.0,178.0
39.35205655300524,3.0,178.0
39.429236931027845,4.0,178.0
39.94019078591373,1.0,180.0
39.783112713950686,2.0,180.0
39.798966214992106,3.0,180.0
40.04149224900175,4.0,180.0
